nohup python3 extended_maps.py config/binary-extended-maps 1000 out/extended_maps/winner_net5.bin out/extended_maps/5 out/extended_maps/progress5.txt out/extended_maps/fitness5.svg>> out/extended_maps/5.txt &


 ****** Running generation 0 ****** 

Population's average fitness: 66.51000 stdev: 1.87347
Best fitness: 71.00000 - size: (1, 2) - species 60 - id 60
Average adjusted fitness: 0.551
Mean genetic distance 9.220, standard deviation 2.058
Population of 300 members in 123 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    0     1     65.0    0.400     0
     2    0     1     66.0    0.500     0
     3    0     1     63.0    0.200     0
     4    0     1     66.0    0.500     0
     5    0     1     67.0    0.600     0
     6    0     1     64.0    0.300     0
     7    0     1     65.0    0.400     0
     8    0     1     69.0    0.800     0
     9    0     1     64.0    0.300     0
    10    0     1     66.0    0.500     0
    11    0     1     66.0    0.500     0
    12    0     1     64.0    0.300     0
    13    0     1     66.0    0.500     0
    14    0     1     66.0    0.500     0
    15    0     1     69.0    0.800     0
    16    0     1     66.0    0.500     0
    17    0     1     67.0    0.600     0
    18    0     1     69.0    0.800     0
    19    0     1     66.0    0.500     0
    20    0     1     64.0    0.300     0
    21    0   178     61.0    0.000     0
    22    0     1     65.0    0.400     0
    23    0     1     65.0    0.400     0
    24    0     1     66.0    0.500     0
    25    0     1     63.0    0.200     0
    26    0     1     68.0    0.700     0
    27    0     1     63.0    0.200     0
    28    0     1     68.0    0.700     0
    29    0     1     67.0    0.600     0
    30    0     1     67.0    0.600     0
    31    0     1     64.0    0.300     0
    32    0     1     67.0    0.600     0
    33    0     1     66.0    0.500     0
    34    0     1     66.0    0.500     0
    35    0     1     68.0    0.700     0
    36    0     1     69.0    0.800     0
    37    0     1     67.0    0.600     0
    38    0     1     65.0    0.400     0
    39    0     1     67.0    0.600     0
    40    0     1     70.0    0.900     0
    41    0     1     67.0    0.600     0
    42    0     1     67.0    0.600     0
    43    0     1     66.0    0.500     0
    44    0     1     69.0    0.800     0
    45    0     1     65.0    0.400     0
    46    0     1     69.0    0.800     0
    47    0     1     69.0    0.800     0
    48    0     1     67.0    0.600     0
    49    0     1     67.0    0.600     0
    50    0     1     66.0    0.500     0
    51    0     1     67.0    0.600     0
    52    0     1     68.0    0.700     0
    53    0     1     67.0    0.600     0
    54    0     1     68.0    0.700     0
    55    0     1     69.0    0.800     0
    56    0     1     64.0    0.300     0
    57    0     1     66.0    0.500     0
    58    0     1     66.0    0.500     0
    59    0     1     65.0    0.400     0
    60    0     1     71.0    1.000     0
    61    0     1     68.0    0.700     0
    62    0     1     65.0    0.400     0
    63    0     1     68.0    0.700     0
    64    0     1     69.0    0.800     0
    65    0     1     64.0    0.300     0
    66    0     1     70.0    0.900     0
    67    0     1     69.0    0.800     0
    68    0     1     66.0    0.500     0
    69    0     1     68.0    0.700     0
    70    0     1     65.0    0.400     0
    71    0     1     66.0    0.500     0
    72    0     1     66.0    0.500     0
    73    0     1     69.0    0.800     0
    74    0     1     67.0    0.600     0
    75    0     1     63.0    0.200     0
    76    0     1     68.0    0.700     0
    77    0     1     70.0    0.900     0
    78    0     1     65.0    0.400     0
    79    0     1     64.0    0.300     0
    80    0     1     67.0    0.600     0
    81    0     1     69.0    0.800     0
    82    0     1     67.0    0.600     0
    83    0     1     67.0    0.600     0
    84    0     1     65.0    0.400     0
    85    0     1     66.0    0.500     0
    86    0     1     65.0    0.400     0
    87    0     1     68.0    0.700     0
    88    0     1     66.0    0.500     0
    89    0     1     66.0    0.500     0
    90    0     1     68.0    0.700     0
    91    0     1     64.0    0.300     0
    92    0     1     66.0    0.500     0
    93    0     1     65.0    0.400     0
    94    0     1     69.0    0.800     0
    95    0     1     69.0    0.800     0
    96    0     1     66.0    0.500     0
    97    0     1     68.0    0.700     0
    98    0     1     67.0    0.600     0
    99    0     1     65.0    0.400     0
   100    0     1     65.0    0.400     0
   101    0     1       --       --     0
   102    0     1       --       --     0
   103    0     1       --       --     0
   104    0     1       --       --     0
   105    0     1       --       --     0
   106    0     1       --       --     0
   107    0     1       --       --     0
   108    0     1       --       --     0
   109    0     1       --       --     0
   110    0     1       --       --     0
   111    0     1       --       --     0
   112    0     1       --       --     0
   113    0     1       --       --     0
   114    0     1       --       --     0
   115    0     1       --       --     0
   116    0     1       --       --     0
   117    0     1       --       --     0
   118    0     1       --       --     0
   119    0     1       --       --     0
   120    0     1       --       --     0
   121    0     1       --       --     0
   122    0     1       --       --     0
   123    0     1       --       --     0
Total extinctions: 0
Generation time: 1.175 sec

 ****** Running generation 1 ****** 

Population's average fitness: 66.78667 stdev: 3.85761
Best fitness: 94.00000 - size: (1, 2) - species 94 - id 289
Average adjusted fitness: 0.594
Mean genetic distance 7.322, standard deviation 2.441
Population of 393 members in 148 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    1     1     65.0    0.567     1
     2    1     1     67.0    0.597     0
     3    1     1     64.0    0.552     0
     4    1     1     67.0    0.597     0
     5    1     1     87.0    0.896     0
     6    1     1     68.0    0.612     0
     7    1     1     67.0    0.597     0
     8    1     1     71.0    0.657     0
     9    1     9     64.0    0.552     1
    10    1     1     66.0    0.582     1
    11    1     1     67.0    0.597     0
    12    1     1     66.0    0.582     0
    13    1     1     68.0    0.612     0
    14    1     1     69.0    0.627     0
    15    1     1     69.0    0.627     1
    16    1     3     66.0    0.582     1
    17    1     1     67.0    0.597     1
    18    1    14     63.0    0.537     1
    19    1     3     64.0    0.552     1
    20    1     1     66.0    0.582     0
    21    1     1     87.0    0.593     0
    22    1     1     67.0    0.597     0
    23    1     1     64.0    0.552     1
    24    1     1     65.0    0.567     1
    25    1     1     66.0    0.582     0
    26    1     1     65.0    0.567     1
    27    1     1     68.0    0.612     0
    28    1     1     68.0    0.612     1
    29    1     1     69.0    0.627     0
    30    1     1     66.0    0.582     1
    31    1     1     68.0    0.612     0
    32    1     1     67.0    0.597     1
    33    1     1     67.0    0.597     0
    34    1     1     66.0    0.582     1
    35    1     1     66.0    0.582     1
    36    1     1     67.0    0.597     1
    37    1     1     65.0    0.567     1
    38    1     1     67.0    0.597     0
    39    1     1     69.0    0.627     0
    40    1     1     69.0    0.627     1
    41    1     1     68.0    0.612     0
    42    1     1     67.0    0.597     1
    43    1     1     68.0    0.612     0
    44    1     1     68.0    0.612     1
    45    1     3     65.0    0.567     1
    46    1     1     69.0    0.627     1
    47    1     1     68.0    0.612     1
    48    1     6     27.0    0.000     1
    49    1     1     66.0    0.582     1
    50    1     1     66.0    0.582     1
    51    1    33     64.0    0.552     1
    52    1     1     67.0    0.597     1
    53    1     1     66.0    0.582     1
    54    1     1     65.0    0.567     1
    55    1     1     67.0    0.597     1
    56    1     2     66.0    0.582     0
    57    1     1     70.0    0.642     0
    58    1     1     69.0    0.627     0
    59    1     1     68.0    0.612     0
    60    1     1     68.0    0.612     1
    61    1     1     65.0    0.567     1
    62    1     1     67.0    0.597     0
    63    1     1     70.0    0.642     0
    64    1     1     68.0    0.612     1
    65    1     1     68.0    0.612     0
    66    1     4     65.0    0.567     1
    67    1     1     68.0    0.612     1
    68    1   135     55.0    0.418     1
    69    1     2     63.0    0.537     1
    70    1     1     67.0    0.597     0
    71    1     1     65.0    0.567     1
    72    1     1     66.0    0.582     1
    73    1     3     65.0    0.567     1
    74    1     1     64.0    0.552     1
    75    1     1     64.0    0.552     0
    76    1     1     69.0    0.627     0
    77    1     1     65.0    0.567     1
    78    1     1     68.0    0.612     0
    79    1     1     67.0    0.597     0
    80    1     1     67.0    0.597     1
    81    1     1     69.0    0.627     1
    82    1     1     64.0    0.552     1
    83    1     1     66.0    0.582     1
    84    1     1     69.0    0.627     0
    85    1    29     63.0    0.537     1
    86    1     1     67.0    0.597     0
    87    1     1     69.0    0.627     0
    88    1     1     69.0    0.627     0
    89    1     1     66.0    0.582     1
    90    1     1     67.0    0.597     1
    91    1     1     68.0    0.612     0
    92    1     1     67.0    0.597     0
    93    1     1     68.0    0.612     0
    94    1     1     94.0    1.000     0
    95    1     1     67.0    0.597     1
    96    1     1     68.0    0.612     0
    97    1    13     63.0    0.537     1
    98    1     1     68.0    0.612     0
    99    1     1     65.0    0.567     1
   100    1     1     66.0    0.582     0
   101    1     1     69.0    0.627     0
   102    1     1     67.0    0.597     0
   103    1     1     69.0    0.627     0
   104    1     1     67.0    0.597     0
   105    1     1     69.0    0.627     0
   106    1     1     64.0    0.552     0
   107    1     1     67.0    0.597     0
   108    1     1     67.0    0.597     0
   109    1     1     67.0    0.597     0
   110    1     1     67.0    0.597     0
   111    1     1     67.0    0.597     0
   112    1     1     67.0    0.597     0
   113    1     1     74.0    0.701     0
   114    1     1     69.0    0.627     0
   115    1     1     67.0    0.597     0
   116    1     1     68.0    0.612     0
   117    1     1     66.0    0.582     0
   118    1     1     63.0    0.537     0
   119    1     1     65.0    0.567     0
   120    1     1     67.0    0.597     0
   121    1     1     66.0    0.582     0
   122    1     1     69.0    0.627     0
   123    1     1     70.0    0.642     0
   124    0     1       --       --     0
   125    0     1       --       --     0
   126    0     1       --       --     0
   127    0     1       --       --     0
   128    0     1       --       --     0
   129    0     1       --       --     0
   130    0     1       --       --     0
   131    0     1       --       --     0
   132    0     1       --       --     0
   133    0     1       --       --     0
   134    0     1       --       --     0
   135    0     1       --       --     0
   136    0     1       --       --     0
   137    0     1       --       --     0
   138    0     1       --       --     0
   139    0     1       --       --     0
   140    0     1       --       --     0
   141    0     1       --       --     0
   142    0     1       --       --     0
   143    0     1       --       --     0
   144    0     1       --       --     0
   145    0     1       --       --     0
   146    0     1       --       --     0
   147    0     1       --       --     0
   148    0     1       --       --     0
Total extinctions: 0
Generation time: 2.185 sec (1.680 average)

 ****** Running generation 2 ****** 

Population's average fitness: 66.81425 stdev: 4.25684
Best fitness: 107.00000 - size: (1, 2) - species 68 - id 149
Average adjusted fitness: 0.338
