nohup python3 extended_maps.py config/binary-extended-maps 1000 out/extended_maps/winner_net9.bin out/extended_maps/9 out/extended_maps/progress9.txt out/extended_maps/fitness9.svg>> out/extended_maps/9.txt &


 ****** Running generation 0 ****** 

Population's average fitness: 66.51000 stdev: 1.86813
Best fitness: 71.00000 - size: (1, 2) - species 27 - id 27
Average adjusted fitness: 0.501
Mean genetic distance 9.606, standard deviation 1.847
Population of 300 members in 298 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    0     1     63.0    0.111     0
     2    0     1     67.0    0.556     0
     3    0     1     68.0    0.667     0
     4    0     1     64.0    0.222     0
     5    0     1     65.0    0.333     0
     6    0     1     66.0    0.444     0
     7    0     1     68.0    0.667     0
     8    0     1     65.0    0.333     0
     9    0     1     68.0    0.667     0
    10    0     1     64.0    0.222     0
    11    0     1     64.0    0.222     0
    12    0     1     70.0    0.889     0
    13    0     1     66.0    0.444     0
    14    0     1     69.0    0.778     0
    15    0     1     67.0    0.556     0
    16    0     1     67.0    0.556     0
    17    0     1     65.0    0.333     0
    18    0     1     67.0    0.556     0
    19    0     1     65.0    0.333     0
    20    0     1     67.0    0.556     0
    21    0     1     66.0    0.444     0
    22    0     1     66.0    0.444     0
    23    0     1     69.0    0.778     0
    24    0     1     63.0    0.111     0
    25    0     1     69.0    0.778     0
    26    0     1     69.0    0.778     0
    27    0     1     71.0    1.000     0
    28    0     1     67.0    0.556     0
    29    0     1     67.0    0.556     0
    30    0     1     68.0    0.667     0
    31    0     1     69.0    0.778     0
    32    0     1     66.0    0.444     0
    33    0     1     68.0    0.667     0
    34    0     1     64.0    0.222     0
    35    0     1     69.0    0.778     0
    36    0     1     65.0    0.333     0
    37    0     1     68.0    0.667     0
    38    0     1     63.0    0.111     0
    39    0     1     67.0    0.556     0
    40    0     1     67.0    0.556     0
    41    0     1     66.0    0.444     0
    42    0     1     65.0    0.333     0
    43    0     1     67.0    0.556     0
    44    0     1     66.0    0.444     0
    45    0     1     68.0    0.667     0
    46    0     1     67.0    0.556     0
    47    0     1     67.0    0.556     0
    48    0     1     66.0    0.444     0
    49    0     1     67.0    0.556     0
    50    0     1     65.0    0.333     0
    51    0     1     67.0    0.556     0
    52    0     1     66.0    0.444     0
    53    0     1     66.0    0.444     0
    54    0     1     70.0    0.889     0
    55    0     1     66.0    0.444     0
    56    0     1     67.0    0.556     0
    57    0     1     67.0    0.556     0
    58    0     1     65.0    0.333     0
    59    0     1     66.0    0.444     0
    60    0     1     65.0    0.333     0
    61    0     1     68.0    0.667     0
    62    0     1     66.0    0.444     0
    63    0     1     69.0    0.778     0
    64    0     1     65.0    0.333     0
    65    0     1     64.0    0.222     0
    66    0     1     65.0    0.333     0
    67    0     1     66.0    0.444     0
    68    0     1     67.0    0.556     0
    69    0     1     65.0    0.333     0
    70    0     1     65.0    0.333     0
    71    0     1     64.0    0.222     0
    72    0     1     67.0    0.556     0
    73    0     1     68.0    0.667     0
    74    0     1     64.0    0.222     0
    75    0     1     65.0    0.333     0
    76    0     1     70.0    0.889     0
    77    0     1     66.0    0.444     0
    78    0     1     65.0    0.333     0
    79    0     1     67.0    0.556     0
    80    0     3     62.0    0.000     0
    81    0     1     64.0    0.222     0
    82    0     1     70.0    0.889     0
    83    0     1     65.0    0.333     0
    84    0     1     69.0    0.778     0
    85    0     1     71.0    1.000     0
    86    0     1     65.0    0.333     0
    87    0     1     67.0    0.556     0
    88    0     1     67.0    0.556     0
    89    0     1     68.0    0.667     0
    90    0     1     69.0    0.778     0
    91    0     1     67.0    0.556     0
    92    0     1     67.0    0.556     0
    93    0     1     65.0    0.333     0
    94    0     1     68.0    0.667     0
    95    0     1     63.0    0.111     0
    96    0     1     68.0    0.667     0
    97    0     1     64.0    0.222     0
    98    0     1     67.0    0.556     0
    99    0     1     67.0    0.556     0
   100    0     1     67.0    0.556     0
   101    0     1       --       --     0
   102    0     1       --       --     0
   103    0     1       --       --     0
   104    0     1       --       --     0
   105    0     1       --       --     0
   106    0     1       --       --     0
   107    0     1       --       --     0
   108    0     1       --       --     0
   109    0     1       --       --     0
   110    0     1       --       --     0
   111    0     1       --       --     0
   112    0     1       --       --     0
   113    0     1       --       --     0
   114    0     1       --       --     0
   115    0     1       --       --     0
   116    0     1       --       --     0
   117    0     1       --       --     0
   118    0     1       --       --     0
   119    0     1       --       --     0
   120    0     1       --       --     0
   121    0     1       --       --     0
   122    0     1       --       --     0
   123    0     1       --       --     0
   124    0     1       --       --     0
   125    0     1       --       --     0
   126    0     1       --       --     0
   127    0     1       --       --     0
   128    0     1       --       --     0
   129    0     1       --       --     0
   130    0     1       --       --     0
   131    0     1       --       --     0
   132    0     1       --       --     0
   133    0     1       --       --     0
   134    0     1       --       --     0
   135    0     1       --       --     0
   136    0     1       --       --     0
   137    0     1       --       --     0
   138    0     1       --       --     0
   139    0     1       --       --     0
   140    0     1       --       --     0
   141    0     1       --       --     0
   142    0     1       --       --     0
   143    0     1       --       --     0
   144    0     1       --       --     0
   145    0     1       --       --     0
   146    0     1       --       --     0
   147    0     1       --       --     0
   148    0     1       --       --     0
   149    0     1       --       --     0
   150    0     1       --       --     0
   151    0     1       --       --     0
   152    0     1       --       --     0
   153    0     1       --       --     0
   154    0     1       --       --     0
   155    0     1       --       --     0
   156    0     1       --       --     0
   157    0     1       --       --     0
   158    0     1       --       --     0
   159    0     1       --       --     0
   160    0     1       --       --     0
   161    0     1       --       --     0
   162    0     1       --       --     0
   163    0     1       --       --     0
   164    0     1       --       --     0
   165    0     1       --       --     0
   166    0     1       --       --     0
   167    0     1       --       --     0
   168    0     1       --       --     0
   169    0     1       --       --     0
   170    0     1       --       --     0
   171    0     1       --       --     0
   172    0     1       --       --     0
   173    0     1       --       --     0
   174    0     1       --       --     0
   175    0     1       --       --     0
   176    0     1       --       --     0
   177    0     1       --       --     0
   178    0     1       --       --     0
   179    0     1       --       --     0
   180    0     1       --       --     0
   181    0     1       --       --     0
   182    0     1       --       --     0
   183    0     1       --       --     0
   184    0     1       --       --     0
   185    0     1       --       --     0
   186    0     1       --       --     0
   187    0     1       --       --     0
   188    0     1       --       --     0
   189    0     1       --       --     0
   190    0     1       --       --     0
   191    0     1       --       --     0
   192    0     1       --       --     0
   193    0     1       --       --     0
   194    0     1       --       --     0
   195    0     1       --       --     0
   196    0     1       --       --     0
   197    0     1       --       --     0
   198    0     1       --       --     0
   199    0     1       --       --     0
   200    0     1       --       --     0
   201    0     1       --       --     0
   202    0     1       --       --     0
   203    0     1       --       --     0
   204    0     1       --       --     0
   205    0     1       --       --     0
   206    0     1       --       --     0
   207    0     1       --       --     0
   208    0     1       --       --     0
   209    0     1       --       --     0
   210    0     1       --       --     0
   211    0     1       --       --     0
   212    0     1       --       --     0
   213    0     1       --       --     0
   214    0     1       --       --     0
   215    0     1       --       --     0
   216    0     1       --       --     0
   217    0     1       --       --     0
   218    0     1       --       --     0
   219    0     1       --       --     0
   220    0     1       --       --     0
   221    0     1       --       --     0
   222    0     1       --       --     0
   223    0     1       --       --     0
   224    0     1       --       --     0
   225    0     1       --       --     0
   226    0     1       --       --     0
   227    0     1       --       --     0
   228    0     1       --       --     0
   229    0     1       --       --     0
   230    0     1       --       --     0
   231    0     1       --       --     0
   232    0     1       --       --     0
   233    0     1       --       --     0
   234    0     1       --       --     0
   235    0     1       --       --     0
   236    0     1       --       --     0
   237    0     1       --       --     0
   238    0     1       --       --     0
   239    0     1       --       --     0
   240    0     1       --       --     0
   241    0     1       --       --     0
   242    0     1       --       --     0
   243    0     1       --       --     0
   244    0     1       --       --     0
   245    0     1       --       --     0
   246    0     1       --       --     0
   247    0     1       --       --     0
   248    0     1       --       --     0
   249    0     1       --       --     0
   250    0     1       --       --     0
   251    0     1       --       --     0
   252    0     1       --       --     0
   253    0     1       --       --     0
   254    0     1       --       --     0
   255    0     1       --       --     0
   256    0     1       --       --     0
   257    0     1       --       --     0
   258    0     1       --       --     0
   259    0     1       --       --     0
   260    0     1       --       --     0
   261    0     1       --       --     0
   262    0     1       --       --     0
   263    0     1       --       --     0
   264    0     1       --       --     0
   265    0     1       --       --     0
   266    0     1       --       --     0
   267    0     1       --       --     0
   268    0     1       --       --     0
   269    0     1       --       --     0
   270    0     1       --       --     0
   271    0     1       --       --     0
   272    0     1       --       --     0
   273    0     1       --       --     0
   274    0     1       --       --     0
   275    0     1       --       --     0
   276    0     1       --       --     0
   277    0     1       --       --     0
   278    0     1       --       --     0
   279    0     1       --       --     0
   280    0     1       --       --     0
   281    0     1       --       --     0
   282    0     1       --       --     0
   283    0     1       --       --     0
   284    0     1       --       --     0
   285    0     1       --       --     0
   286    0     1       --       --     0
   287    0     1       --       --     0
   288    0     1       --       --     0
   289    0     1       --       --     0
   290    0     1       --       --     0
   291    0     1       --       --     0
   292    0     1       --       --     0
   293    0     1       --       --     0
   294    0     1       --       --     0
   295    0     1       --       --     0
   296    0     1       --       --     0
   297    0     1       --       --     0
   298    0     1       --       --     0
Total extinctions: 0
Generation time: 1.246 sec

 ****** Running generation 1 ****** 

Population's average fitness: 66.62333 stdev: 3.82031
Best fitness: 100.00000 - size: (2, 3) - species 95 - id 152
Average adjusted fitness: 0.502
Mean genetic distance 8.488, standard deviation 2.247
Population of 894 members in 651 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    1     1     67.0    0.507     0
     2    1     1     70.0    0.552     0
     3    1     1     68.0    0.522     1
     4    1     1     67.0    0.507     0
     5    1     1     65.0    0.478     1
     6    1     1     67.0    0.507     0
     7    1     1     67.0    0.507     1
     8    1     1     67.0    0.507     0
     9    1     1     65.0    0.478     1
    10    1     1     66.0    0.493     0
    11    1     1     68.0    0.522     0
    12    1     1     66.0    0.493     1
    13    1     1     67.0    0.507     0
    14    1     5     64.0    0.463     1
    15    1     1     65.0    0.478     1
    16    1    36     63.0    0.448     1
    17    1     1     69.0    0.537     0
    18    1     1     69.0    0.537     0
    19    1     1     68.0    0.522     0
    20    1     1     66.0    0.493     1
    21    1     1     67.0    0.507     0
    22    1     1     69.0    0.537     0
    23    1     1     66.0    0.493     1
    24    1     1     70.0    0.552     0
    25    1     1     73.0    0.597     0
    26    1     1     66.0    0.493     1
    27    1     1     67.0    0.507     1
    28    1   144     33.0    0.000     1
    29    1     1     69.0    0.537     0
    30    1     1     65.0    0.478     1
    31    1     1     68.0    0.522     1
    32    1     1     66.0    0.493     1
    33    1     1     64.0    0.463     1
    34    1     1     67.0    0.507     0
    35    1     1     69.0    0.537     1
    36    1     1     68.0    0.522     0
    37    1     1     66.0    0.493     1
    38    1     1     65.0    0.478     0
    39    1     1     68.0    0.522     0
    40    1     1     67.0    0.507     1
    41    1     1     69.0    0.537     0
    42    1     1     68.0    0.522     0
    43    1     1     67.0    0.507     1
    44    1     1     66.0    0.493     1
    45    1    17     46.0    0.194     1
    46    1     1     68.0    0.522     0
    47    1     1     67.0    0.507     1
    48    1     1     66.0    0.493     1
    49    1     1     65.0    0.478     1
    50    1     1     67.0    0.507     0
    51    1    11     47.0    0.209     1
    52    1     1     64.0    0.463     1
    53    1     1     67.0    0.507     0
    54    1     1     65.0    0.478     1
    55    1     1     65.0    0.478     1
    56    1     1     64.0    0.463     1
    57    1     1     69.0    0.537     0
    58    1     1     80.0    0.701     0
    59    1     1     68.0    0.522     0
    60    1     1     59.0    0.388     1
    61    1     1     64.0    0.463     1
    62    1     1     67.0    0.507     0
    63    1     1     65.0    0.478     1
    64    1     1     66.0    0.493     0
    65    1     1     69.0    0.537     0
    66    1     1     68.0    0.522     0
    67    1     1     69.0    0.537     0
    68    1     1     66.0    0.493     1
    69    1     1     70.0    0.552     0
    70    1     1     65.0    0.478     1
    71    1     1     67.0    0.507     0
    72    1     1     66.0    0.493     1
    73    1     1     65.0    0.478     1
    74    1     1     67.0    0.507     0
    75    1     1     66.0    0.493     0
    76    1     1     69.0    0.537     1
    77    1     1     67.0    0.507     0
    78    1     1     68.0    0.522     0
    79    1     1     68.0    0.522     0
    80    1     1     68.0    0.512     0
    81    1     1     70.0    0.552     0
    82    1     1     66.0    0.493     1
    83    1     1     68.0    0.522     0
    84    1     1     67.0    0.507     1
    85    1     1     67.0    0.507     1
    86    1     1     65.0    0.478     1
    87    1     1     66.0    0.493     1
    88    1     1     68.0    0.522     0
    89    1     1     66.0    0.493     1
    90    1     1     67.0    0.507     1
    91    1     1     65.0    0.478     1
    92    1     1     65.0    0.478     1
    93    1     1     69.0    0.537     0
    94    1     1     67.0    0.507     1
    95    1     1    100.0    1.000     0
    96    1     1     65.0    0.478     1
    97    1     1     67.0    0.507     0
    98    1     1     67.0    0.507     1
    99    1     1     66.0    0.493     1
   100    1     1     70.0    0.552     0
   101    1     1     65.0    0.478     0
   102    1     1     68.0    0.522     0
   103    1     1     68.0    0.522     0
   104    1     1     67.0    0.507     0
   105    1     1     66.0    0.493     0
   106    1     1     65.0    0.478     0
   107    1     1     65.0    0.478     0
   108    1     1     66.0    0.493     0
   109    1     1     68.0    0.522     0
   110    1     1     63.0    0.448     0
   111    1     1     65.0    0.478     0
   112    1     1     69.0    0.537     0
   113    1     1     69.0    0.537     0
   114    1     1     67.0    0.507     0
   115    1     1     64.0    0.463     0
   116    1     1     68.0    0.522     0
   117    1     1     67.0    0.507     0
   118    1     1     67.0    0.507     0
   119    1     1     66.0    0.493     0
   120    1     1     66.0    0.493     0
   121    1     1     67.0    0.507     0
   122    1     1     67.0    0.507     0
   123    1     1     65.0    0.478     0
   124    1     1     66.0    0.493     0
   125    1     1     65.0    0.478     0
   126    1     1     66.0    0.493     0
   127    1     1     65.0    0.478     0
   128    1     1     67.0    0.507     0
   129    1     1     66.0    0.493     0
   130    1     1     64.0    0.463     0
   131    1     1     65.0    0.478     0
   132    1     1     67.0    0.507     0
   133    1     1     66.0    0.493     0
   134    1     1     63.0    0.448     0
   135    1     1     66.0    0.493     0
   136    1     1     63.0    0.448     0
   137    1     1     68.0    0.522     0
   138    1     1     67.0    0.507     0
   139    1     1     66.0    0.493     0
   140    1     1     65.0    0.478     0
   141    1     1     68.0    0.522     0
   142    1     1     66.0    0.493     0
   143    1     1     69.0    0.537     0
   144    1     1     67.0    0.507     0
   145    1     1     67.0    0.507     0
   146    1     1     67.0    0.507     0
   147    1     1     68.0    0.522     0
   148    1     1     66.0    0.493     0
   149    1     1     67.0    0.507     0
   150    1     1     65.0    0.478     0
   151    1     1     65.0    0.478     0
   152    1     1     69.0    0.537     0
   153    1     1     68.0    0.522     0
   154    1     1     66.0    0.493     0
   155    1     1     67.0    0.507     0
   156    1    36     63.0    0.448     0
